"ONTOLOGY"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"BP"	"GO:0002757"	"immune response-activating signaling pathway"	29	-0.455446144960161	-1.45974056617774	0.0476947535771065	0.0476947535771065	0.822391093598524	174	"tags=38%, list=16%, signal=33%"	"ENSG00000132466/ENSG00000135018/ENSG00000169398/ENSG00000055332/ENSG00000105426/ENSG00000149269/ENSG00000189403/ENSG00000005339/ENSG00000056586/ENSG00000149091/ENSG00000154096"
"BP"	"GO:0051592"	"response to calcium ion"	27	0.406389347236972	1.4018161370702	0.0481579872188985	0.0481579872188985	0.822391093598524	306	"tags=44%, list=29%, signal=32%"	"ENSG00000143772/ENSG00000203879/ENSG00000168710/ENSG00000155657/ENSG00000132872/ENSG00000157764/ENSG00000198838/ENSG00000087274/ENSG00000157103/ENSG00000164742/ENSG00000158445/ENSG00000011347"
"BP"	"GO:0086091"	"regulation of heart rate by cardiac conduction"	6	-0.731313082390426	-1.50518372836604	0.0484171322160149	0.0484171322160149	0.822391093598524	46	"tags=50%, list=4%, signal=48%"	"ENSG00000153956/ENSG00000136717/ENSG00000127914"
"BP"	"GO:0099170"	"postsynaptic modulation of chemical synaptic transmission"	6	-0.727861738756772	-1.4980801958251	0.0484171322160149	0.0484171322160149	0.822391093598524	278	"tags=83%, list=26%, signal=62%"	"ENSG00000277586/ENSG00000148798/ENSG00000182621/ENSG00000120899/ENSG00000038382"
"BP"	"GO:0090307"	"mitotic spindle assembly"	6	-0.726307196469718	-1.49488064721607	0.0484171322160149	0.0484171322160149	0.822391093598524	85	"tags=33%, list=8%, signal=31%"	"ENSG00000154429/ENSG00000010244"
"MF"	"GO:0005261"	"monoatomic cation channel activity"	34	-0.438467809361328	-1.45596457016821	0.0484375	0.0484375	0.822391093598524	114	"tags=44%, list=11%, signal=41%"	"ENSG00000075043/ENSG00000153956/ENSG00000107130/ENSG00000123104/ENSG00000176884/ENSG00000196876/ENSG00000156113/ENSG00000114573/ENSG00000198899/ENSG00000110955/ENSG00000164418/ENSG00000144406/ENSG00000198216/ENSG00000008710/ENSG00000069424"
"BP"	"GO:0002253"	"activation of immune response"	34	-0.434828675876651	-1.44388056010709	0.0484375	0.0484375	0.822391093598524	174	"tags=35%, list=16%, signal=30%"	"ENSG00000132466/ENSG00000116560/ENSG00000135018/ENSG00000169398/ENSG00000055332/ENSG00000105426/ENSG00000149269/ENSG00000189403/ENSG00000005339/ENSG00000056586/ENSG00000149091/ENSG00000154096"
"BP"	"GO:0032370"	"positive regulation of lipid transport"	7	-0.685908249384339	-1.47559609895776	0.0485074626865672	0.0485074626865672	0.822391093598524	324	"tags=86%, list=31%, signal=60%"	"ENSG00000124406/ENSG00000123384/ENSG00000112697/ENSG00000167972/ENSG00000118785/ENSG00000132932"
"BP"	"GO:1905954"	"positive regulation of lipid localization"	7	-0.685908249384339	-1.47559609895776	0.0485074626865672	0.0485074626865672	0.822391093598524	324	"tags=86%, list=31%, signal=60%"	"ENSG00000124406/ENSG00000123384/ENSG00000112697/ENSG00000167972/ENSG00000118785/ENSG00000132932"
"BP"	"GO:1902117"	"positive regulation of organelle assembly"	12	0.566252012490575	1.51028905134533	0.0486733615215436	0.0486733615215436	0.822391093598524	296	"tags=58%, list=28%, signal=43%"	"ENSG00000197386/ENSG00000276293/ENSG00000138757/ENSG00000150867/ENSG00000137497/ENSG00000050748/ENSG00000122545"
"BP"	"GO:0016477"	"cell migration"	152	0.258864608900687	1.24178815621187	0.0490341292943915	0.0490341292943915	0.822391093598524	274	"tags=37%, list=26%, signal=32%"	"ENSG00000087470/ENSG00000166068/ENSG00000113140/ENSG00000091039/ENSG00000123560/ENSG00000168036/ENSG00000152661/ENSG00000109458/ENSG00000113578/ENSG00000142599/ENSG00000178568/ENSG00000011426/ENSG00000149311/ENSG00000018189/ENSG00000064042/ENSG00000058668/ENSG00000184144/ENSG00000136960/ENSG00000115020/ENSG00000134440/ENSG00000154229/ENSG00000143669/ENSG00000135905/ENSG00000157764/ENSG00000104067/ENSG00000102606/ENSG00000107372/ENSG00000075340/ENSG00000124126/ENSG00000142192/ENSG00000125249/ENSG00000157827/ENSG00000147459/ENSG00000187164/ENSG00000100852/ENSG00000074054/ENSG00000143776/ENSG00000138448/ENSG00000080824/ENSG00000184009/ENSG00000091129/ENSG00000111961/ENSG00000134369/ENSG00000152234/ENSG00000011405/ENSG00000173517/ENSG00000131016/ENSG00000131711/ENSG00000196712/ENSG00000152092/ENSG00000169554/ENSG00000196535/ENSG00000117115/ENSG00000134982/ENSG00000145675/ENSG00000128881"
"BP"	"GO:0045047"	"protein targeting to ER"	4	-0.795222781566992	-1.46576005384996	0.0490909090909091	0.0490909090909091	0.822391093598524	7	"tags=50%, list=1%, signal=50%"	"ENSG00000276168/ENSG00000278771"
"BP"	"GO:0050728"	"negative regulation of inflammatory response"	4	-0.788157823979191	-1.45273787584603	0.0490909090909091	0.0490909090909091	0.822391093598524	157	"tags=75%, list=15%, signal=64%"	"ENSG00000198053/ENSG00000131507/ENSG00000116539"
"BP"	"GO:0002768"	"immune response-regulating cell surface receptor signaling pathway"	20	-0.502020783969239	-1.47267766137141	0.0497592295345104	0.0497592295345104	0.822391093598524	68	"tags=30%, list=6%, signal=29%"	"ENSG00000169398/ENSG00000149269/ENSG00000005339/ENSG00000056586/ENSG00000149091/ENSG00000154096"
"BP"	"GO:0007052"	"mitotic spindle organization"	18	-0.524198841149299	-1.49018887468638	0.0498696164603302	0.0498696164603302	0.822391093598524	87	"tags=28%, list=8%, signal=26%"	"ENSG00000204843/ENSG00000154429/ENSG00000010244/ENSG00000160299/ENSG00000008710"
